mne,pub_month,antal,aktive
mne18546,3,1,0
mne32827,7,2,0
mne34455,6,79,0
mne45851,2,15,0
mne17897,8,1,0
mne33240,7,16,0
mne47820,7,2,0
mne16817,6,2,0
mne35801,8,3,0
mne42831,1,3,0
mne12275,6,48,0
mne44112,4,7,0
mne15281,10,2,0
mne42779,5,42,0
mne34539,9,4,0
mne49092,4,1,0
mne46622,6,39,1
mne18513,4,7,0
mne30101,12,39,0
mne1022,2,3,0
mne49036,1,4,0
mne23296,11,8,0
mne51055,1,8,0
mne49056,12,1,0
mne47824,12,1,0
mne29447,5,26,0
mne15275,8,1,0
mne6314,6,16,0
mne48488,8,1,0
mne34537,7,22,0
mne51516,3,4,0
mne32056,8,1,0
mne15253,9,1,0
mne9261,2,1,0
mne9261,11,2,0
mne9251,3,1,0
mne418,1,4,0
mne17995,4,4,0
mne18488,5,45,0
mne42828,8,4,0
mne33780,3,9,0
mne1101,3,2,0
mne10043,1,2,0
mne34455,10,6,0
mne18281,5,25,0
mne32856,11,9,0
mne34524,5,15,0
mne33281,12,4,0
mne50601,10,1,0
mne10902,7,1,0
mne35786,3,4,0
mne1167,5,21,0
mne51607,7,8,0
mne4089,5,2,0
mne45897,6,3,0
mne36191,4,27,2
mne7040,8,1,0
mne18830,5,34,0
mne1022,11,2,0
mne18830,1,20,0
mne7399,6,75,0
mne16702,1,1,0
mne11915,7,3,0
mne49045,6,29,1
mne3403,6,1,0
mne45897,2,2,0
mne23297,8,2,0
mne31448,6,59,11
mne29452,7,28,0
mne28703,7,25,0
mne40065,10,3,0
mne34171,7,3,0
mne1547,1,5,0
mne17120,7,31,0
mne11903,3,1,0
mne19687,1,8,0
mne29384,6,26,0
mne33233,1,1,0
mne7049,9,1,0
mne32726,1,10,0
mne29445,10,2,0
mne45875,12,21,0
mne15009,5,5,0
mne16345,1,7,0
mne34440,3,7,0
mne47816,1,2,0
mne34280,1,22,0
mne47777,12,24,0
mne3409,4,1,0
mne50614,6,3,0
mne11061,10,1,0
mne21318,2,5,0
mne35467,4,31,0
mne3153,3,1,0
mne17818,2,2,0
mne32080,5,11,0
mne49137,10,2,0
mne18072,2,2,0
mne46582,5,1,0
mne33221,11,3,0
mne16912,9,3,1
mne27779,4,1,0
mne2602,7,14,0
mne34339,1,1,0
mne47907,6,14,0
mne453,7,15,0
mne33819,9,2,0
mne42827,8,1,0
mne47777,11,21,0
mne21318,4,35,0
mne2968,6,75,0
mne34547,8,1,0
mne47788,1,2,0
mne34464,8,1,0
mne32161,7,51,0
mne21791,6,48,1
mne46254,5,12,0
mne48524,12,14,0
mne33197,1,1,0
mne51512,7,10,0
mne34524,7,23,0
mne33240,11,11,0
mne31474,5,23,0
mne47866,1,4,1
mne623,6,47,0
mne42824,7,51,1
mne49045,7,9,0
mne47263,1,3,0
mne3044,5,1,0
mne11905,3,1,0
mne45340,5,16,1
mne51055,11,15,0
mne23309,7,10,0
mne2506,11,1,0
mne36078,3,29,0
mne44151,11,2,0
mne34283,1,11,0
mne24822,3,10,0
mne32827,2,2,0
mne33313,7,2,0
mne2386,2,2,0
mne47834,10,1,0
mne17379,5,3,0
mne51099,6,3,0
mne51533,1,2,0
mne34499,5,16,0
mne33688,2,1,0
mne46611,4,1,0
mne34117,7,24,0
mne34149,2,3,0
mne40143,4,29,0
mne49852,3,10,0
mne35802,9,1,0
mne25075,9,4,0
mne48473,10,2,0
mne47805,2,2,0
mne42786,7,5,0
mne34341,7,2,0
mne51516,5,5,0
mne9459,5,38,0
mne34455,3,36,1
mne21330,5,36,0
mne1122,7,2,0
mne35451,5,29,2
mne29474,9,2,0
mne47839,3,9,0
mne19908,6,17,0
mne35793,7,1,0
mne16852,6,92,0
mne112,6,2,0
mne32201,6,18,0
mne44141,3,22,1
mne46584,4,9,0
mne27850,4,20,0
mne27850,3,17,0
mne27737,7,1,0
mne52093,3,1,0
mne23304,8,13,0
mne11700,5,6,0
mne15013,5,41,1
mne26720,6,23,0
mne34512,1,1,0
mne12363,2,7,0
mne48474,4,8,0
mne41310,9,1,0
mne7528,6,1,0
mne40021,3,1,0
mne3258,5,14,0
mne3644,5,12,0
mne11915,9,1,0
mne34480,9,2,0
mne33195,8,1,0
mne35462,9,2,0
mne10489,3,16,0
mne51582,4,1,0
mne47866,9,4,0
mne47820,3,1,0
mne27757,7,30,0
mne47784,8,2,0
mne48471,9,2,0
mne10900,6,100,0
mne44062,6,20,0
mne10797,9,1,0
mne10902,4,1,0
mne47840,3,16,0
mne49050,9,2,0
mne882,10,1,0
mne47840,4,9,0
mne30150,1,1,0
mne34295,5,11,0
mne24730,2,5,0
mne472,8,1,0
mne18185,7,28,1
mne18830,4,30,0
mne47839,7,25,0
mne7399,7,29,0
mne18311,10,2,0
mne35435,1,4,0
mne33252,5,39,0
mne29431,6,77,0
mne18311,9,1,0
mne40065,9,4,0
mne7943,11,2,0
mne34101,8,1,0
mne47818,9,1,0
mne51513,1,1,0
mne51604,4,2,0
mne51604,6,2,0
mne2483,12,2,0
mne27778,7,49,0
mne34155,1,3,0
mne49099,11,2,0
mne47791,3,1,0
mne35436,11,3,0
mne49075,8,1,0
mne26784,4,17,0
mne33249,11,3,0
mne43513,1,2,0
mne46622,10,3,0
mne21333,6,39,0
mne17154,1,2,0
mne48488,1,2,0
mne29417,7,16,0
mne6161,10,3,0
mne50564,8,3,0
mne34094,7,21,1
mne35394,8,1,0
mne42815,1,1,0
mne15275,3,1,0
mne31447,11,2,0
mne18257,2,1,0
mne32777,12,2,0
mne8315,1,1,0
mne34298,8,1,0
mne47785,11,2,0
mne3464,10,1,0
mne40049,1,1,0
mne34524,6,39,0
mne33233,7,1,0
mne47784,9,4,0
mne30176,12,1,0
mne51510,5,3,0
mne47793,6,4,0
mne6394,7,29,0
mne34486,6,15,0
mne40962,3,3,0
mne15657,5,2,0
mne52102,5,1,0
mne34324,8,2,0
mne47780,12,28,0
mne7625,11,1,0
mne9748,12,1,0
mne23408,4,19,0
mne49075,3,1,0
mne45851,6,37,0
mne15744,12,28,0
mne8461,6,21,0
mne30203,7,12,0
mne18573,5,4,0
mne6185,4,1,0
mne47816,7,3,0
mne26804,7,3,0
mne51062,6,1,0
mne29479,3,19,0
mne35451,6,78,4
mne472,2,2,0
mne50621,7,14,0
mne34128,4,13,0
mne19802,1,6,0
mne33251,5,2,0
mne28697,6,48,0
mne33747,7,37,1
mne19687,2,7,0
mne32728,9,3,0
mne30131,6,99,0
mne16826,11,2,0
mne27729,5,3,0
mne34085,2,1,0
mne35785,2,1,0
mne27762,7,10,0
mne2758,7,1,0
mne51516,1,1,0
mne33698,3,30,0
mne34097,7,96,0
mne34264,3,10,0
mne47840,7,33,0
mne35925,3,8,0
mne31471,2,2,0
mne35799,6,39,0
mne16875,6,48,0
mne50781,9,1,0
mne35413,1,1,0
mne33215,6,73,0
mne50610,6,9,0
mne8281,5,1,0
mne23333,4,3,0
mne30103,4,36,0
mne11194,7,2,0
mne50607,1,1,0
mne47262,5,3,0
mne50619,7,14,0
mne16567,5,13,0
mne52245,1,1,0
mne8108,5,2,0
mne50641,2,1,0
mne32222,4,31,0
mne18311,3,2,0
mne50614,3,3,0
mne51544,6,5,0
mne50608,2,11,0
mne35413,2,2,0
mne46601,7,11,1
mne32052,12,1,0
mne50558,4,9,0
mne49873,3,3,0
mne36175,5,9,0
mne47814,7,1,0
mne47772,7,5,0
mne33715,5,5,0
mne35842,4,30,1
mne47772,6,21,0
mne33216,3,1,0
mne33775,5,19,0
mne34333,7,2,0
mne24819,7,20,0
mne33765,6,63,0
mne52096,4,3,0
mne34280,7,20,0
mne34597,3,20,1
mne9432,9,2,0
mne41310,12,1,0
mne40035,7,3,0
mne28697,1,6,0
mne855,9,2,0
mne34511,11,1,0
mne33211,10,1,0
mne5678,11,1,0
mne47883,12,3,0
mne4001,4,1,0
mne21326,7,6,0
mne18599,9,1,0
mne42245,9,1,0
mne34353,1,1,0
mne9190,3,1,0
mne32084,6,2,0
mne18513,3,1,0
mne51510,10,1,0
mne8281,9,1,0
mne29438,11,7,0
mne16029,9,1,0
mne48484,9,1,0
mne34501,3,2,0
mne46621,6,15,0
mne15627,6,4,0
mne12426,5,7,0
mne16627,2,13,0
mne16813,3,1,0
mne4453,6,1,0
mne33770,9,3,0
mne1041,11,1,0
mne1442,10,1,0
mne11349,8,1,0
mne6060,12,1,0
mne11067,6,6,0
mne29379,5,1,0
mne15658,4,20,0
mne32206,8,1,0
mne34373,10,1,0
mne26805,8,5,0
mne19691,8,1,0
mne3346,4,2,0
mne34163,11,1,0
mne48471,8,1,0
mne10288,8,1,0
mne35786,5,9,0
mne10900,9,4,0
mne26777,9,2,0
mne18072,10,1,0
mne34472,8,1,0
mne21326,3,11,0
mne7392,5,1,0
mne43474,5,5,0
mne34095,10,1,0
mne33252,4,2,0
mne32179,7,15,0
mne9977,2,2,0
mne11288,12,1,0
mne18078,1,1,0
mne51582,3,2,0
mne27728,9,1,0
mne23347,7,21,0
mne47283,2,6,0
mne31427,10,14,0
mne1130,2,35,0
mne47785,10,3,0
mne45914,4,1,0
mne34342,6,6,0
mne5306,7,1,0
mne1153,3,1,0
mne19849,11,1,0
mne11738,7,21,0
mne11629,5,6,0
mne2584,11,1,0
mne32085,7,1,0
mne34287,12,16,0
mne47813,9,1,0
mne9977,10,1,0
mne45866,4,19,2
mne10812,12,1,0
mne33220,9,1,0
mne32777,8,1,0
mne16826,9,1,0
mne1153,11,1,0
mne33770,10,3,0
mne862,8,1,0
mne19849,1,1,0
mne4297,11,1,0
mne45854,6,2,0
mne26711,3,1,0
mne35457,9,1,0
mne50563,4,18,0
mne34132,12,1,0
mne21443,7,22,0
mne1442,12,1,0
mne12365,10,1,0
mne18488,7,33,0
mne369,8,1,0
mne52078,1,1,0
mne11903,12,1,0
mne753,6,12,0
mne31429,11,1,0
mne47805,9,2,0
mne17730,6,36,0
mne29479,5,50,0
mne23492,10,2,0
mne15805,3,20,0
mne35501,6,15,0
mne23451,4,43,2
mne45851,5,13,0
mne35823,2,4,0
mne23492,3,5,0
mne12506,1,7,2
mne32806,1,5,0
mne27872,4,27,0
mne35448,8,4,0
mne23451,10,28,1
mne40050,7,11,0
mne45910,5,19,0
mne34346,7,20,0
mne11651,6,42,0
mne21443,9,4,0
mne34483,1,18,0
mne17457,6,1,0
mne32755,2,15,0
mne31443,12,18,0
mne15658,6,102,0
mne12316,9,2,0
mne30354,5,18,1
mne17429,10,22,0
mne47840,9,2,1
mne15805,2,8,0
mne50558,12,12,0
mne26754,11,15,0
mne35797,4,20,0
mne18499,7,7,0
mne34550,11,14,2
mne27749,12,4,0
mne10842,11,13,0
mne11036,9,3,0
mne10798,12,12,0
mne3328,4,27,0
mne33281,7,49,0
mne34390,1,12,0
mne11743,3,5,0
mne18393,10,8,0
mne7423,4,14,0
mne264,2,18,0
mne34491,12,16,1
mne32274,7,70,0
mne29417,10,6,0
mne33765,5,23,0
mne15324,3,13,0
mne32741,11,10,0
mne10813,9,1,0
mne453,11,4,0
mne10798,4,27,1
mne22452,6,13,0
mne28682,5,20,0
mne10155,12,25,0
mne35809,7,26,0
mne49078,4,7,0
mne35841,11,8,0
mne49134,5,32,0
mne40044,2,10,0
mne45862,3,12,0
mne276,6,28,0
mne11292,3,9,0
mne35414,6,75,1
mne30101,10,9,0
mne10850,12,7,0
mne50627,1,9,0
mne33715,12,8,0
mne15628,4,3,0
mne17412,3,8,0
mne955,7,2,0
mne3224,6,49,0
mne27740,11,11,0
mne49045,11,7,0
mne32771,2,10,0
mne21382,4,56,0
mne28701,6,36,0
mne34079,7,18,0
mne47262,12,12,0
mne52075,6,45,0
mne35842,6,50,1
mne47802,3,22,0
mne11664,12,28,0
mne12177,10,34,0
mne35405,6,80,0
mne32779,6,73,0
mne11067,12,8,0
mne29417,12,19,0
mne40044,6,22,0
mne4479,2,1,0
mne3443,8,3,0
mne18488,8,18,0
mne32771,3,16,0
mne15091,5,6,0
mne15744,3,32,0
mne34094,12,5,0
mne6314,1,2,0
mne28638,10,11,0
mne2445,5,17,0
mne30103,11,17,0
mne17429,6,64,0
mne18281,9,11,0
mne41286,3,22,0
mne41343,7,10,0
mne33697,6,42,1
mne47780,10,21,0
mne34550,4,18,0
mne35441,3,62,0
mne7581,12,1,0
mne24819,6,27,0
mne30121,9,5,0
mne32827,5,5,0
mne23314,6,4,0
mne27757,6,42,0
mne27740,4,7,0
mne28605,10,13,0
mne34370,1,7,0
mne10489,8,3,0
mne29383,7,24,0
mne50608,3,24,4
mne34155,12,7,0
mne6706,4,1,0
mne2445,6,45,0
mne3644,10,14,0
mne24622,10,14,0
mne17730,11,11,0
mne26864,6,44,0
mne29381,11,14,0
mne34370,7,16,0
mne33726,11,22,0
mne42778,3,7,0
mne2812,10,4,0
mne32109,6,154,7
mne33715,3,10,0
mne34499,6,202,0
mne49955,10,2,0
mne29496,3,17,0
mne33281,2,17,0
mne32725,5,28,0
mne46620,7,12,0
mne51488,6,45,3
mne35782,3,12,0
mne48507,11,6,0
mne21326,4,8,0
mne17802,5,16,0
mne49077,10,1,0
mne27747,1,21,0
mne35441,2,21,0
mne24622,11,3,0
mne9432,4,2,0
mne32856,12,20,0
mne10047,5,24,0
mne26754,3,15,0
mne27778,6,53,0
mne46583,9,2,0
mne33282,5,9,0
mne11481,12,28,0
mne47303,1,10,0
mne15937,11,9,0
mne2343,12,1,0
mne7587,10,9,0
mne50653,12,14,0
mne32117,11,2,0
mne32109,12,43,1
mne15805,10,9,0
mne50257,2,24,0
mne34268,4,1,0
mne34123,12,16,1
mne27850,1,17,0
mne51052,1,17,0
mne24622,4,13,0
mne3328,3,31,1
mne12177,12,19,0
mne34093,8,2,0
mne34491,4,22,0
mne23408,11,17,0
mne35465,1,12,0
mne23492,6,30,0
mne34213,9,3,0
mne23296,8,2,0
mne2657,7,47,0
mne47777,5,32,3
mne45874,12,30,0
mne34370,6,36,0
mne45875,11,21,0
mne35446,6,67,0
mne15091,12,10,0
mne36174,5,22,0
mne17116,6,15,0
mne35782,6,66,1
mne35797,5,30,0
mne41286,11,17,0
mne32726,4,16,0
mne2602,1,5,0
mne34263,9,5,0
mne2938,12,9,0
mne32755,3,18,0
mne33747,9,13,0
mne31476,12,15,0
mne19687,4,13,0
mne31406,6,111,0
mne32793,1,20,2
mne17363,7,32,1
mne15937,7,2,0
mne36161,6,79,0
mne2747,2,4,0
mne34128,5,13,0
mne2537,10,8,1
mne34474,7,9,0
mne12177,7,45,0
mne33384,7,1,0
mne40762,6,65,2
mne35660,7,10,0
mne42896,12,7,0
mne34334,10,5,0
mne15013,12,38,0
mne3328,7,33,0
mne17911,5,18,0
mne17429,5,19,0
mne51087,3,23,0
mne19740,2,25,0
mne2720,5,1,0
mne35782,10,12,0
mne45910,2,20,0
mne28660,5,28,0
mne18830,3,17,0
mne34114,2,16,0
mne3024,12,1,0
mne31474,1,7,0
mne51087,12,13,0
mne1087,4,12,0
mne12607,4,7,0
mne28703,6,44,0
mne3051,6,16,0
mne33780,11,5,0
mne27747,11,6,0
mne21330,3,25,0
mne3965,12,6,0
mne32116,12,20,0
mne6598,11,7,0
mne2720,3,9,0
mne30103,10,18,0
mne49134,12,26,0
mne48469,5,6,0
mne34326,10,9,0
mne16724,1,1,0
mne12363,6,49,0
mne34483,12,17,0
mne7552,10,15,0
mne10047,4,21,0
mne29388,12,14,0
mne34152,3,23,1
mne27841,6,43,0
mne34458,10,8,0
mne32725,4,24,0
mne28909,5,7,0
mne33775,12,28,0
mne28697,12,10,0
mne29419,10,15,0
mne49078,6,31,0
mne33726,10,21,0
mne18393,2,11,0
mne3328,6,86,0
mne31448,10,19,2
mne15937,12,40,1
mne46622,2,19,0
mne31427,2,22,0
mne28752,12,10,0
mne3336,12,13,0
mne26676,10,7,0
mne15091,9,8,0
mne31478,7,24,0
mne6436,11,2,0
mne12299,4,6,0
mne1130,3,45,0
mne36026,9,5,0
mne47811,1,5,0
mne3328,5,42,0
mne12420,1,7,0
mne18256,10,3,0
mne33210,2,16,0
mne34513,12,22,0
mne753,12,6,0
mne11481,3,11,0
mne33210,9,9,0
mne41308,7,39,0
mne962,1,3,0
mne1077,3,11,0
mne32182,7,25,0
mne35785,1,13,0
mne33240,12,7,0
mne3141,4,14,0
mne11664,5,60,1
mne15324,6,23,0
mne1130,1,18,0
mne10675,1,17,0
mne11738,3,34,0
mne3328,2,16,0
mne17363,2,8,0
mne3112,5,12,0
mne35414,4,17,0
mne3105,1,6,1
mne17515,6,30,0
mne21326,1,1,0
mne31406,3,26,0
mne45859,12,30,0
mne21443,5,28,0
mne21323,5,26,0
mne3606,6,3,0
mne25075,4,23,0
mne1195,6,4,0
mne32806,12,6,0
mne25075,2,10,0
mne34326,7,20,0
mne19687,6,16,0
mne15744,6,52,0
mne33281,6,69,1
mne24737,3,7,0
mne15937,6,52,0
mne15937,5,21,0
mne11738,12,18,0
mne2542,9,4,0
mne15471,10,9,0
mne7404,1,3,0
mne28660,12,27,0
mne29431,11,7,0
mne2627,6,16,0
mne12299,1,2,0
mne45864,12,21,0
mne11503,2,11,0
mne16627,1,15,0
mne32741,2,18,0
mne1167,10,14,0
mne30218,1,6,0
mne23451,11,29,0
mne34495,5,6,0
mne27762,12,9,0
mne33691,6,5,0
mne34335,1,13,0
mne11292,7,8,0
mne31427,3,29,0
mne32856,10,7,0
mne3051,4,8,0
mne7587,6,28,0
mne46585,3,17,0
mne40143,9,1,0
mne35840,12,34,8
mne34112,11,8,0
mne623,11,7,0
mne45104,12,14,0
mne1087,11,8,0
mne42832,12,23,0
mne11743,8,1,0
mne21424,12,26,0
mne28603,4,16,0
mne47242,9,2,0
mne34597,11,15,0
mne52093,6,8,0
mne35435,3,34,0
mne29479,12,27,0
mne16039,4,4,0
mne33213,11,17,0
mne4533,4,5,0
mne44181,6,19,0
mne31427,12,20,0
mne34080,2,15,0
mne28708,10,2,0
mne31478,10,9,0
mne10842,3,13,0
mne44182,11,3,0
mne31396,10,11,0
mne24828,7,5,0
mne1336,10,5,0
mne1167,11,28,0
mne34335,11,21,0
mne15510,10,5,0
mne46662,4,21,0
mne11503,7,29,0
mne1130,6,70,0
mne517,9,2,0
mne1020,3,4,0
mne28660,6,70,0
mne21443,3,24,0
mne31478,1,9,0
mne18040,4,31,0
mne33750,6,70,1
mne23347,1,7,0
mne2575,6,41,0
mne26676,12,40,0
mne34112,9,4,0
mne10798,1,7,0
mne34318,6,25,0
mne34112,12,10,1
mne19740,5,37,0
mne18499,3,16,0
mne10149,1,6,1
mne42871,12,7,0
mne21318,12,27,0
mne45875,1,21,0
mne32242,3,2,0
mne32797,7,6,0
mne35660,6,4,0
mne32200,10,1,0
mne34080,11,10,1
mne21382,11,24,0
mne33284,7,17,0
mne34326,12,11,0
mne15658,9,2,0
mne30250,10,9,0
mne23138,7,46,0
mne35785,4,6,0
mne26720,5,10,0
mne33213,4,16,0
mne15324,2,18,0
mne30212,6,19,0
mne11481,6,97,0
mne11651,10,6,0
mne24681,12,15,0
mne33208,3,28,0
mne34550,1,27,0
mne5845,3,11,0
mne52076,7,5,0
mne41343,5,37,0
mne26784,5,20,0
mne11651,12,13,0
mne45890,11,11,0
mne31412,9,4,0
mne30103,3,37,1
mne28701,11,10,0
mne34143,7,23,0
mne33754,3,4,0
mne41286,12,15,0
mne28752,6,35,0
mne34580,11,8,0
mne33799,3,35,0
mne2940,12,44,0
mne27740,6,24,0
mne3112,11,12,0
mne34114,7,17,0
mne23301,2,35,0
mne34080,9,2,0
mne45866,3,14,2
mne33771,3,1,0
mne49094,12,14,0
mne33232,2,6,1
mne28700,6,47,0
mne2124,11,6,0
mne35453,10,17,0
mne7444,4,4,0
mne34513,9,4,0
mne12426,6,24,0
mne34334,6,15,0
mne12250,7,22,0
mne42779,10,20,0
mne28701,4,29,0
mne32793,3,25,4
mne33718,5,17,0
mne15471,12,13,0
mne33208,9,7,0
mne17802,11,5,0
mne33210,6,48,0
mne31478,11,13,0
mne23319,9,11,0
mne2913,9,3,0
mne1770,4,8,0
mne15125,6,7,0
mne33770,6,42,0
mne805,6,13,0
mne34114,4,9,0
mne28603,3,5,0
mne45340,1,5,0
mne16913,12,49,1
mne15627,12,6,0
mne32797,4,20,0
mne21424,10,8,0
mne34111,7,13,0
mne32072,3,18,0
mne2645,8,4,0
mne2124,10,9,0
mne29452,11,10,0
mne33742,9,2,0
mne2968,7,15,0
mne12354,12,7,0
mne8923,9,2,0
mne29420,9,7,0
mne34094,11,10,0
mne29447,10,13,0
mne17363,5,32,0
mne33712,10,3,0
mne27865,10,4,0
mne34114,9,8,0
mne19908,5,10,0
mne2526,6,11,0
mne23319,10,17,0
mne32274,3,25,0
mne45866,9,2,0
mne40762,10,15,0
mne35430,11,2,0
mne27702,12,8,0
mne4338,10,1,0
mne49852,6,39,0
mne26676,4,20,0
mne16875,4,26,0
mne12506,8,6,0
mne42896,3,5,0
mne49078,12,16,0
mne41462,1,11,0
mne30250,1,14,0
mne45833,10,4,0
mne32856,9,7,0
mne42779,1,8,0
mne34079,11,26,0
mne6394,12,17,0
mne16560,12,13,0
mne23307,11,8,0
mne2968,12,18,0
mne32810,4,25,0
mne3299,1,1,0
mne34154,12,13,0
mne33726,9,9,0
mne35809,1,41,0
mne21323,7,20,0
mne12470,1,4,0
mne19908,2,1,0
mne15937,2,14,1
mne23138,4,8,0
mne28701,3,39,0
mne29452,2,3,0
mne6394,6,18,0
mne35784,10,6,0
mne51052,4,5,0
mne33770,4,20,0
mne11481,7,61,0
mne21382,12,78,0
mne29381,12,10,0
mne36161,1,18,2
mne18488,2,33,0
mne33281,1,10,0
mne17515,7,14,0
mne2537,6,51,11
mne33780,6,47,0
mne21424,11,11,0
mne2940,11,20,0
mne2602,12,19,0
mne26718,1,11,0
mne41343,11,1,0
mne32274,10,12,0
mne24830,8,2,0
mne33750,12,15,1
mne34111,10,2,0
mne7552,12,7,0
mne34491,9,5,0
mne18488,11,19,0
mne31406,12,22,0
mne19760,3,17,1
mne34114,3,15,0
mne35432,9,10,0
mne31478,12,25,0
mne35467,5,39,0
mne33718,4,16,0
mne33745,3,18,0
mne34155,10,2,0
mne16852,9,11,0
mne31453,6,15,0
mne12506,3,17,4
mne16913,1,25,0
mne45340,3,23,0
mne12275,4,17,0
mne23254,10,1,0
mne18628,8,2,0
mne33226,7,2,0
mne23299,5,11,0
mne19740,12,56,0
mne27740,3,8,0
mne41368,2,8,0
mne32071,11,12,0
mne47837,3,14,0
mne32109,9,22,0
mne32802,7,3,0
mne49066,12,16,0
mne45844,2,2,0
mne17363,12,23,0
mne23370,12,5,0
mne32080,6,20,0
mne49081,5,6,0
mne15510,11,13,0
mne11292,6,11,0
mne12193,6,22,0
mne45859,10,7,0
mne3328,9,1,0
mne34458,3,18,0
mne27747,3,14,0
mne17429,3,33,0
mne7399,10,5,0
mne10489,12,33,0
mne26748,8,2,0
mne33231,3,3,0
mne33282,7,26,0
mne29381,7,10,0
mne35626,10,3,0
mne16913,4,18,0
mne16613,11,2,0
mne51546,3,16,0
mne18281,6,62,2
mne10813,5,6,0
mne30203,3,9,0
mne23256,6,12,0
mne34483,11,13,0
mne34329,6,50,0
mne32069,9,1,0
mne31474,10,18,0
mne41372,6,49,1
mne18830,12,34,0
mne1770,11,18,0
mne27740,12,5,0
mne29420,11,17,0
mne32794,12,13,0
mne34154,4,10,0
mne35453,1,12,0
mne29438,7,17,0
mne47790,2,9,0
mne32274,12,20,0
mne34458,7,9,0
mne45890,1,21,0
mne34335,12,30,0
mne32802,6,16,0
mne29456,3,38,0
mne34495,3,82,0
mne45855,4,5,0
mne50628,2,7,0
mne29381,2,11,0
mne33804,11,9,0
mne28700,10,8,0
mne12357,12,5,0
mne2630,10,11,0
mne40762,12,34,0
mne33685,12,9,0
mne7552,3,17,0
mne25346,2,10,0
mne50653,11,6,0
mne34517,2,5,0
mne34367,10,10,0
mne34080,4,15,0
mne31474,11,22,0
mne34117,2,11,0
mne15283,11,2,0
mne11651,5,6,0
mne19771,7,10,0
mne16627,6,15,0
mne11694,6,13,0
mne33687,6,4,0
mne11743,4,27,0
mne21337,7,3,0
mne34352,5,2,0
mne34400,6,28,1
mne35412,5,21,0
mne18012,6,57,0
mne33232,3,11,0
mne32167,6,1,0
mne47283,6,17,0
mne3024,5,3,0
mne23319,4,12,0
mne32774,5,10,0
mne49097,6,5,1
mne32271,7,8,0
mne34093,1,27,0
mne34090,11,16,0
mne30141,10,2,0
mne31385,6,49,0
mne2812,9,3,0
mne40762,7,44,0
mne623,7,13,0
mne33799,12,25,0
mne44182,5,9,0
mne318,6,10,0
mne47780,6,44,0
mne13723,7,3,0
mne18281,11,9,0
mne51525,7,2,0
mne11481,9,3,0
mne18599,8,1,0
mne28660,3,22,0
mne31385,10,10,0
mne23492,5,3,0
mne30250,11,19,1
mne2575,1,5,0
mne33252,12,3,0
mne18279,3,24,0
mne42871,3,8,0
mne21323,3,18,0
mne21323,6,36,0
mne29438,3,12,0
mne46662,3,23,0
mne8923,5,1,0
mne33718,9,7,0
mne3105,2,17,0
mne12607,7,4,0
mne27757,3,10,0
mne3346,5,3,0
mne34335,5,19,0
mne35395,2,1,0
mne35784,11,5,0
mne33799,9,11,0
mne21323,4,14,0
mne6314,11,4,0
mne17429,11,18,0
mne2673,4,6,0
mne44106,2,13,0
mne44106,12,13,0
mne16852,1,17,0
mne34465,1,19,0
mne51056,5,7,0
mne30218,2,6,0
mne47777,4,33,0
mne32271,12,4,0
mne51509,4,3,0
mne6436,7,6,0
mne33765,7,32,0
mne3328,10,8,0
mne1130,9,15,0
mne33734,12,15,0
mne28679,7,26,2
mne11681,7,3,0
mne50257,6,53,0
mne33240,9,6,0
mne33799,4,21,1
mne32173,11,16,0
mne2630,12,17,0
mne24622,6,45,1
mne31453,4,8,0
mne23295,6,28,0
mne33804,12,17,0
mne33249,10,3,0
mne21791,10,21,0
mne5635,11,3,0
mne36174,9,6,0
mne41368,10,10,0
mne41287,11,12,0
mne15625,3,3,0
mne7552,2,15,0
mne34274,1,13,0
mne17120,10,29,0
mne49080,11,2,0
mne34597,1,7,0
mne30103,2,28,0
mne11743,12,4,0
mne35809,2,7,0
mne12177,1,39,0
mne36027,10,14,0
mne46583,5,10,0
mne31478,9,9,0
mne7492,11,2,0
mne45863,10,5,0
mne3106,3,1,0
mne23301,6,107,0
mne1195,2,2,0
mne34455,12,16,0
mne31382,12,1,0
mne7444,3,8,0
mne33775,3,32,0
mne33213,12,22,0
mne27794,3,1,0
mne21323,8,5,0
mne7492,10,1,0
mne44339,1,6,0
mne32116,7,8,0
mne51509,6,17,0
mne51509,5,4,0
mne21323,9,8,0
mne3141,10,2,0
mne47839,12,1,0
mne9220,6,2,0
mne15428,11,1,0
mne24634,6,1,0
mne33245,10,5,0
mne34473,2,9,0
mne21323,10,5,0
mne12470,12,18,0
mne46583,12,9,0
mne2995,8,4,0
mne35435,7,18,0
mne5529,2,6,0
mne17412,11,10,0
mne16852,11,6,0
mne29495,9,2,0
mne29479,6,79,0
mne30103,12,40,0
mne1167,9,5,0
mne30354,6,66,0
mne31443,1,5,0
mne48475,6,45,0
mne30140,2,28,4
mne11067,3,6,0
mne33213,6,56,0
mne33702,9,4,0
mne12506,5,19,5
mne33282,12,12,0
mne47802,7,25,0
mne7731,7,18,0
mne19771,10,8,0
mne1195,4,1,0
mne26769,6,2,0
mne33702,4,17,0
mne34580,6,25,0
mne44062,12,2,0
mne42824,5,18,0
mne10900,10,44,0
mne1770,12,17,0
mne12315,1,3,0
mne35405,2,28,0
mne30354,2,8,0
mne31453,7,19,0
mne51509,7,10,0
mne42816,9,4,0
mne44112,12,3,0
mne24634,5,3,0
mne28701,5,19,0
mne33718,2,12,0
mne33262,10,8,0
